"","X","LIST.ID","EDCS.ID","EDH.ID","not_before","not_after","inscription","transcription","clean_text_interpretive_word","type_of_inscription_clean","type_of_monument_clean","province","province_label_clean","place","findspot_ancient_clean","findspot_modern_clean","status_notation","Latitude","Longitude"
"151",5092,473333,"EDCS-12300242","HD075700",94,94,"Imp(erator) Caesar divi Vespasiani f(ilius) Domitia/nus Augustus Germanicus pontifex maxi/mus tribunic(ia) potestat(e) XII imp(erator) XXII / censor perpetuus co(n)s(ul) XVI pater patriae / peditibus et equitibus qui militant in coho(r)/te III Alpinorum et in VIII Voluntariorum / civium Romanorum qui peregrinae condicio/nis probati erant et sunt in D<a=E>lmatia sub Q(uinto) Pom/ponio Rufo qui quina et vicena stipendia / aut plura meruerunt item dimisso ho/nesta missione emeritis stipendiis / quorum nomina subscripta sunt ipsis / liberis posterisque eorum civitatem // dedit et conubium cum uxoribus / quas tunc habuissent cum est civi/tas iis data aut si qui caelibes essent cum / iis quas postea duxissent dumtaxat / singuli singulas a(nte) d(iem) III Idus Iulias / M(arco) Lollio Paullino Valerio Asiatico Saturnino / C(aio) Antio Iulio Quadrato co(n)s(ulibus) / cohort(is) III Alpinorum cui prae(e)st / C(aius) Vibius Maximus / pediti / Veneto Diti f(ilio) Davers(o) / et Madenae Plarentis filiae uxori eius Deramist(ae) / et Gaio f(ilio) eius / descriptum et recognitum ex tabula / aenea quae fixa est Romae // Imp(erator) Caesar divi Vespasiani f(ilius) Domitia/nus Augustus Germanicus pontifex ma/ximus tribunic(ia) potestat(e) XII imp(erator) XXII co(n)s(ul) XVI / censor perpetuus pater patriae / peditibus et equitibus qui militant in co/horte III Alpinorum et in VIII Volun/tariorum civium Romanorum qui / peregrinae condicionis probati erant / et sunt in D<a=E>lmatia sub Q(uinto) Pomponio / Rufo qui quina et vicena stipendia / aut plura meruerunt item dimisso / honesta missione emeritis stipen/diis quorum nomina subscripta / sunt ipsis liberis posterisque eorum / civitatem dedit et conubium cum / uxoribus quas tunc habuissent / cum est civitas iis data aut si qui caeli/bes essent cum iis quas postea duxis/sent dumtaxat singuli singulas / a(nte) d(iem) III Idus Iulias / M(arco) Lollio Paul(l)ino Valerio Asiatico Saturnino / C(aio) Antio Iulio Quadrato co(n)s(ulibus) / cohort(is) III Alpinorum cui prae(e)st / C(aius) Vibius Maximus / pediti / Veneto Diti f(ilio) Davers(o) / et Madenae Plarentis filiae uxori eius Deramist(ae) / et Gaio f(ilio) eius / descriptum et recognitum ex tabula / aenea quae fixa est Romae in muro / post templum divi Aug(usti) ad Minervam // A(uli) Volumni Expectati / Q(uinti) Orfi Cupiti / Cn(aei) Egnati Vitalis / Sex(ti) Manli Cinnami / L(uci) Pulli Sperati / P(ubli) Atini Amermni / L(uci) Pulli Verecundi","Imp(erator) Caesar divi Vespasiani f(ilius) Domitia/nus Augustus Germanicus pontifex maxi/mus tribunic(ia) potestat(e) XII imp(erator) XXII / censor perpetuus co(n)s(ul) XVI pater patriae / peditibus et equitibus qui militant in coho(r)/te III Alpinorum et in VIII Voluntariorum / civium Romanorum qui peregrinae condicio/nis probati erant et sunt in D&lt;a=E&gt;lmatia sub Q(uinto) Pom/ponio Rufo qui quina et vicena stipendia / aut plura meruerunt item dimisso ho/nesta missione emeritis stipendiis / quorum nomina subscripta sunt ipsis / liberis posterisque eorum civitatem // dedit et conubium cum uxoribus / quas tunc habuissent cum est civi/tas iis data aut si qui caelibes essent cum / iis quas postea duxissent dumtaxat / singuli singulas a(nte) d(iem) III Idus Iulias / M(arco) Lollio Paullino Valerio Asiatico Saturnino / C(aio) Antio Iulio Quadrato co(n)s(ulibus) / cohort(is) III Alpinorum cui prae(e)st / C(aius) Vibius Maximus / pediti / Veneto Diti f(ilio) Davers(o) / et Madenae Plarentis filiae uxori eius Deramist(ae) / et Gaio f(ilio) eius / descriptum et recognitum ex tabula / aenea quae fixa est Romae // Imp(erator) Caesar divi Vespasiani f(ilius) Domitia/nus Augustus Germanicus pontifex ma/ximus tribunic(ia) potestat(e) XII imp(erator) XXII co(n)s(ul) XVI / censor perpetuus pater patriae / peditibus et equitibus qui militant in co/horte III Alpinorum et in VIII Volun/tariorum civium Romanorum qui / peregrinae condicionis probati erant / et sunt in D&lt;a=E&gt;lmatia sub Q(uinto) Pomponio / Rufo qui quina et vicena stipendia / aut plura meruerunt item dimisso / honesta missione emeritis stipen/diis quorum nomina subscripta / sunt ipsis liberis posterisque eorum / civitatem dedit et conubium cum / uxoribus quas tunc habuissent / cum est civitas iis data aut si qui caeli/bes essent cum iis quas postea duxis/sent dumtaxat singuli singulas / a(nte) d(iem) III Idus Iulias / M(arco) Lollio Paul(l)ino Valerio Asiatico Saturnino / C(aio) Antio Iulio Quadrato co(n)s(ulibus) / cohort(is) III Alpinorum cui prae(e)st / C(aius) Vibius Maximus / pediti / Veneto Diti f(ilio) Davers(o) / et Madenae Plarentis filiae uxori eius Deramist(ae) / et Gaio f(ilio) eius / descriptum et recognitum ex tabula / aenea quae fixa est Romae in muro / post templum divi Aug(usti) ad Minervam // A(uli) Volumni Expectati / Q(uinti) Orfi Cupiti / Cn(aei) Egnati Vitalis / Sex(ti) Manli Cinnami / L(uci) Pulli Sperati / P(ubli) Atini Amermni / L(uci) Pulli Verecundi ","Imperator Caesar divi Vespasiani filius Domitianus Augustus Germanicus pontifex maximus tribunicia potestate XII imperator XXII censor perpetuus consul XVI pater patriae peditibus et equitibus qui militant in cohorte III Alpinorum et in VIII Voluntariorum civium Romanorum qui peregrinae condicionis probati erant et sunt in D lt a gt lmatia sub Quinto Pomponio Rufo qui quina et vicena stipendia aut plura meruerunt item dimisso honesta missione emeritis stipendiis quorum nomina subscripta sunt ipsis liberis posteris que eorum civitatem dedit et conubium cum uxoribus quas tunc habuissent cum est civitas iis data aut si qui caelibes essent cum iis quas postea duxissent dumtaxat singuli singulas ante diem III Idus Iulias Marco Lollio Paullino Valerio Asiatico Saturnino Caio Antio Iulio Quadrato consulibus cohortis III Alpinorum cui praeest Caius Vibius Maximus pediti Veneto Diti filio Daverso et Madenae Plarentis filiae uxori eius Deramistae et Gaio filio eius descriptum et recognitum ex tabula aenea quae fixa est Romae Imperator Caesar divi Vespasiani filius Domitianus Augustus Germanicus pontifex maximus tribunicia potestate XII imperator XXII consul XVI censor perpetuus pater patriae peditibus et equitibus qui militant in cohorte III Alpinorum et in VIII Voluntariorum civium Romanorum qui peregrinae condicionis probati erant et sunt in D lt a gt lmatia sub Quinto Pomponio Rufo qui quina et vicena stipendia aut plura meruerunt item dimisso honesta missione emeritis stipendiis quorum nomina subscripta sunt ipsis liberis posteris que eorum civitatem dedit et conubium cum uxoribus quas tunc habuissent cum est civitas iis data aut si qui caelibes essent cum iis quas postea duxissent dumtaxat singuli singulas ante diem III Idus Iulias Marco Lollio Paullino Valerio Asiatico Saturnino Caio Antio Iulio Quadrato consulibus cohortis III Alpinorum cui praeest Caius Vibius Maximus pediti Veneto Diti filio Daverso et Madenae Plarentis filiae uxori eius Deramistae et Gaio filio eius descriptum et recognitum ex tabula aenea quae fixa est Romae in muro post templum divi Augusti ad Minervam Auli Volumni Expectati Quinti Orfi Cupiti Cnaei Egnati Vitalis Sexti Manli Cinnami Luci Pulli Sperati Publi Atini Amermni Luci Pulli Verecundi","military diploma","tabula","Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","Augusti/Augustae, nomen singulare, ordo equester, ordo senatorius, tria nomina, viri",43.5384,16.4743
"152",2022,470020,"EDCS-57100085","HD057403",85,96,"[I]mp(erator) Caesar divi f[[[il(ius) Domitia]]]/[[[nus]]] Aug[ustus] p(ontifex) m(aximus) tribuniciae / [p]otestatis [[[XIIII(?)]]] imp(erator) [[[XXII(?)]]] consul [[[XVI(?)]]] / censor perp(etuus) p(ater) p(atriae) / aquam Flaviam Augustam novis / fontibus collectis Flavio Fulfi/no induxit L(ucius) Sestius Dexter / veteranus coh(ortis) III praetoriae / de sua pecunia faciundum cu/ravit","[I]mp(erator) Caesar divi f[[[il(ius) Domitia]]]/[[[nus]]] Aug[ustus] p(ontifex) m(aximus) tribuniciae / [p]otestatis [[[XIIII?]]] imp(erator) [[[XXII?]]] consul [[[XVI?]]] / censor perp(etuus) p(ater) p(atriae) / aquam Flaviam Augustam novis / fontibus collectis Flavio Fulfi/no induxit L(ucius) Sestius Dexter / veteranus coh(ortis) III praetoriae / de sua pecunia faciundum cu/ravit","Imperator Caesar divi filius Domitianus Augustus pontifex maximus tribuniciae potestatis XIIII imperator XXII consul XVI censor perpetuus pater patriae aquam Flaviam Augustam novis fontibus collectis Flavio Fulfino induxit Lucius Sestius Dexter veteranus cohortis III praetoriae de sua pecunia faciundum curavit","building/dedicatory inscription","tabula","Dalmatia","Dalmatia","Omisalj / Fulfinum","Fulfinum","Omišalj","Augusti/Augustae, milites, viri",45.204,14.5441
"153",1186,469153,"EDCS-31300272","HD058464",88,96,"inte]r [p]ra/ta leg(ionis) [e]t fines / roboreti Fla(vi) / Marc(iani?) per Augu/stianum Belli/cum proc(uratorem) / Aug(usti)","[Termini p]o[s(iti) inter p]ra/ta leg(ionis) [e]t fines / roboreti Fla(vi) / Marc(iani) per Augu/stianum Belli/c(i?)um proc(uratorem) / Aug(usti)","Termini positi inter prata legionis et fines roboreti Flavi Marciani per Augustianum Bellicium procuratorem Augusti","boundary inscription","tabula","Dalmatia","Dalmatia","Ivosevci / Burnum","NULL","Biskupija","ordo equester, tria nomina, viri",44.0160408,16.0072244
"154",705,468658,"EDCS-31300270","HD054810",81,97,"M(arco) Flavio T(iti) f(ilio) Quir(ina) / Frontoni sacerd(oti) / in coloni(i)s Naron(a) / et Epidauro IIvir(o) i(ure) d(icundo) / Iu<l=I>io Risin(i)o IIvir(o) / <q=C>uinq(uennali) <p=I>on<t=I>(ifici) in co<l=I>(onia) / Sc<o=C>dr(a) IIvir(o) i(ure) d(icundo) qui[nq(uennali)] / <fl=II>am(ini) [divi Titi(?)] praef(ecto) [fabr(um)] / ple<b=P>s / ex aere conla<to=IC>","M(arco) Flavio T(iti) f(ilio) Quir(ina) / Frontoni sacerd(oti) / in coloni(i)s Naron(a) / et Epidauro IIvir(o) i(ure) d(icundo) / Iu&lt;l=I&gt;io Risin(i)o IIvir(o) / &lt;q=C&gt;uinq(uennali) &lt;p=I&gt;on&lt;t=I&gt;(ifici) in co&lt;l=I&gt;(onia) / Sc&lt;o=C&gt;dr(a) IIvir(o) i(ure) d(icundo) qui&lt;n=M&gt;[q(uennali)] / &lt;fl=II&gt;am(ini) [---] praef(ecto) &lt;f=I&gt;[abr(um)] / pleps(!) / ex aere conla&lt;to=IC&gt; ","Marco Flavio Titi filio Quirina Frontoni sacerdoti in coloniis Narona et Epidauro II viro iure dicundo Iu lt l gt io Risinio II viro lt q gt uinquennali lt p gt on lt t gt ifici in co lt l gt onia Sc lt o gt dra II viro iure dicundo qui lt n gt quennali lt flI gt amini praefecto lt f gt abrum pleps ex aere conla lt toC gt","honorific inscription","NULL","Dalmatia","Dalmatia","Duklja / Duklje / Rusevine / Doclea","Doclea","Podgorica","Augusti/Augustae, milites, ordo decurionum, ordo equester, sacerdotes pagani, tria nomina, viri",42.469,19.2615
"155",64,467991,"EDCS-20601178","HD039812",1,100,"Tures Alburi / f(ilius) eq(ues) coh(ortis) I / Bracaraugus(tanorum) / ann(orum) XXV stip(endiorum) VII / h(ic) s(itus) e(st) h(eres) p(osuit)","Tures Alburi / f(ilius) eq(ues) coh(ortis) I / Bracaraugus(tanorum) / ann(orum) XXV stip(endiorum) VII / h(ic) s(itus) est h(eres) p(osuit)","Tures Alburi filius eques cohortis I Bracaraugustanorum annorum XXV stipendiorum VII hic situs est heres posuit","epitaph","stele","Dalmatia","Dalmatia","Bigeste","Bigeste","Ljubuški","milites, nomen singulare, viri",43.1818,17.5271
"156",65,467992,"EDCS-20601179","HD039821",1,100,"Veranus Caturonis / f(ilius) eq(ues) coh(ortis) I Bracaraug(ustanorum) / turma Tironis ann(orum) / XXXIIX stipendiorum / XVIII h(ic) s(itus) e(st) t(estamento) f(ieri) i(ussit) / h(eredes) p(osuerunt) Tiro dec(urio) et Crispus / Caturonis","Veranus Caturonis / f(ilius) eq(ues) coh(ortis) I Bracaraug(ustanorum) / turma Tironis ann(norum) / XXXIIX stipendiorum / XVIII h(ic) s(itus) e(st) t(estamento) f(ieri) i(ussit) / h(eredes) p(osuerunt) / Tiro dec(urio) et Crispus / Caturonis","Veranus Caturonis filius eques cohortis I Bracaraugustanorum turma Tironis annnorum XXXIIX stipendiorum XVIII hic situs est testamento fieri iussit heredes posuerunt Tiro decurio et Crispus Caturonis","epitaph","stele","Dalmatia","Dalmatia","Bigeste","Bigeste","Ljubuški","milites, nomen singulare, viri",43.1818,17.5271
"157",73,468000,"EDCS-20601174","HD039805",1,100,"C(aius) Licinius C(ai) f(ilius) / Fab(ia) dom(o) Sinope / vete(ranus) leg(ionis) VII an(norum) L / stip(endiorum) XXVII / h(ic) s(itus) e(st) / heredes posuer(unt)","C(aius) Licinius C(ai) f(ilius) / Fab(ia) dom(o) Sinope / vet(eranus) leg(ionis) VII an(norum) L / stip(endiorum) XXVII / h(ic) s(itus) e(st) / heredes posuer(unt)","Caius Licinius Cai filius Fabia domo Sinope veteranus legionis VII annorum L stipendiorum XXVII hic situs est heredes posuerunt","epitaph","stele","Dalmatia","Dalmatia","Bigeste","Bigeste","Ljubuški","milites, praenomen et nomen, viri",43.1818,17.5271
"158",242,468174,"EDCS-10000837","HD034376",1,100,"] Cl(audia) Liburno / [3 pr]aef(ecto) coh(ortis) IIII / [3 praef(ecto)] coh(ortis) III Thrac(um) / [3]m trib(uno) mil(itum) leg(ionis) XXII / [3]m Aug(usta) P[r]aet(oria?)","[---] Cl(audia) Liburno / [--- pr]aef(ecto) coh(ortis) IIII / [--- praef(ecto)] coh(ortis) III Thrac(um) / [---]m trib(uno) mil(itum) leg(ionis) XXII / [---]M AVG PI(?)AEL(?) / [------","Claudia Liburno praefecto cohortis IIII praefecto cohortis III Thracum m tribuno militum legionis XXII M AVG PIAEL","honorific inscription","statue base","Dalmatia","Dalmatia","Bribir / Bribirska Glavica / Varvaria","Varvaria","Skradin","milites, ordo equester, tria nomina, viri",43.8892,15.9051
"159",286,468219,"EDCS-31200487","HD061354",1,100,"]GII[3] / [3] qui Rega[liano(?)] / [3] A[u]g(usto) Ne[meto] / [3] mil(es) leg(ionis) I[3] / [h(ic)] s(itus) e(st)","------](?) / [---]GII[---] / [---] Qui(rina) Rega[liano?] / [---] A[u]g(usto) Ne[meto] / [---] mil(es) leg(ionis) I[III? Fl(aviae)? ---] / [h(ic)] s(itus) e(st)","GII Quirina Regaliano Augusto Nemeto miles legionis IIII Flaviae hic situs est","epitaph","NULL","Dalmatia","Dalmatia","Burnum","Burnum","Kistanje","milites, viri",44.0317,15.9936
"160",362,468306,"EDCS-27400589","HD053296",1,100,"Lartidia Recepta / C(ai) Lartidi Crispi |(centurionis) / coh(ortis) VIII volunt(iariorum) ann(orum) / XXVII patronus pos(u)it / h(ic) s(ita) e(st)","Lartidia Recepta / C(ai) Lartidi Crispi |(centurionis) / coh(ortis) VIII volunt(ariorum) ann(orum) / XXVII patronus pos(u)it / h(ic) s(ita) e(st)","Lartidia Recepta Cai Lartidi Crispi centurionis cohortis VIII voluntariorum annorum XXVII patronus posuit hic sita est","epitaph","cliff","Dalmatia","Dalmatia","Cavtat / Epidaurum","Epidaurum","Konavle","liberti/libertae, milites, mulieres, tria nomina, viri",42.5848,18.2137
"161",673,468626,"EDCS-00380803","HD039997",1,100,"C(aius) Iulius Bar/cenei f(ilius) The/odorus m/iles coh(ortis) II / Cyrrhesta/rum annor(um) / LXV stipen(diorum) XLII / h(ic) s(itus) e(st) posuit / C(aius) Iulius Scapula / frat(er)","C(aius) Iulius Bar/cenei f(ilius) The/odorus m/iles coh(ortis) II / Cyrrhesta/rum annor(um) / LXV stipen(diorum) XLII / h(ic) s(itus) e(st) pos(u)it / C(aius) Iulius Scapula // frat(er)","Caius Iulius Barcenei filius Theodorus miles cohortis II Cyrrhestarum annorum LXV stipendiorum XLII hic situs est posuit Caius Iulius Scapula frater","epitaph","stele","Dalmatia","Dalmatia","Dugopolje / Salona","Salonae","Dugopolje","milites, nomen singulare, tria nomina, viri",43.5384,16.4743
"162",674,468627,"EDCS-00380804","HD039998",1,100,"C(aius) Iulius An/dromachus / miles coh(ortis) II / Cyrr(h)estar(um) ann(orum) LXV stipend(iorum) / XXXX / C(aius) Iulius Apolla / sodalis vo(tum) posuit","C(aius) Iulius An/dromachus / miles coh(ortis) II / Cyrrestar(um) / ann(orum) LXV stipend(iorum) / XXXX / C(aius) Iulius Apolla / sodalis vo(tum) posuit","Caius Iulius Andromachus miles cohortis II Cyrrestarum annorum LXV stipendiorum XXXX Caius Iulius Apolla sodalis votum posuit","epitaph","stele","Dalmatia","Dalmatia","Dugopolje / Salona","Salonae","Dugopolje","milites, sacerdotes pagani, tria nomina, viri",43.5384,16.4743
"163",788,468743,"EDCS-57200004","HD053934",1,100,"I Mac(edonica) le[g(io)] / [I]ovi O(ptimo) M(aximo) / v(otum) [s(olvit)] l(ibens) m(erito)","I Mac(edonica) le[g(io)] / [I]ovi o(ptimo) m(aximo) / v(otum) [s(olvit)] l(ibens) m(erito)","I Macedonica legio Iovi optimo maximo votum solvit libens merito","votive inscription","altar","Dalmatia","Dalmatia","Galovac / Iader","Iader","Galovac","milites",43.9393,15.4483
"164",836,468791,"EDCS-31900030","HD058795",1,100,"Sex(tus) Cornelius / Sex(ti) f(ilius) Camilia / Nonan(orum?) veter(anus) / [1]L[","Sex(tus) Cornelius / Sex(ti) f(ilius) Camilia / nonan(orum?) veter(anus) / [-]I(?)[---] / [------","Sextus Cornelius Sexti filius Camilia nonanorum veteranus I","epitaph","stele","Dalmatia","Dalmatia","Gardun / Tilurium","Tilurium","Trilj","milites, praenomen et nomen, viri",43.6139,16.689
"165",837,468792,"EDCS-31900031","HD061690",1,100,"C(aius) Parp[3] Fab(ia?) / [1]ARE[2]C[1]X / annorum XLV / stipendior(um) XVI / N[","C(aius) Parp[--](?) Fab(ia)(?) / [-]ARE[--]C[-]X / annorum XLV / stipendior(um) XVI / N[---]","Caius Parp Fabia ARE C X annorum XLV stipendiorum XVI N","epitaph","NULL","Dalmatia","Dalmatia","Gardun / Tilurium","Tilurium","Trilj","milites, viri",43.6139,16.689
"166",994,468950,"EDCS-10100909","HD021255",1,100,"] Valer[ius] / Messor imag[inifer] / posui[t","------] / [---] Valer[ius] / Messor imag[inifer] / posui[t]","Valerius Messor imaginifer posuit","epitaph","NULL","Dalmatia","Dalmatia","Gornji Muc / Andetrium","Andetrium","Muć","milites, tria nomina, viri",43.6922,16.5206
"167",1094,469055,"EDCS-10100872","HD024005",1,100,"Meduttus / Caturonis / f(ilius) miles coh(ortis) I / Bracaraug/ustanoru[m] / ann(orum) XXX s[tip(endiorum)","Meduttus / Caturonis / f(ilius) miles coh(ortis) I / Bracaraug/ustanoru[m] / ann(orum) XXX s[tip(endiorum)] / [------?","Meduttus Caturonis filius miles cohortis I Bracaraugustanorum annorum XXX stipendiorum","epitaph","stele","Dalmatia","Dalmatia","Hardomilje / Bigeste","Bigeste","Ljubuški","milites, nomen singulare, viri",43.1818,17.5271
"168",1103,469064,"EDCS-66200163","HD056521",1,100,"L(ucius) Oppius L(uci) [f(ilius) 3] / Ser(gia) Signinus do/mo Con(s)tan(ti)a vet(eranus) / leg(ionis) VII annor(um) LXXI / h(ic) s(itus) e(st)","L(ucius) Oppius L(uci) [f(ilius) ---] / Ser(gia) Signinus do/mo Con(s)tan(ti)a vet(eranus) / leg(ionis) VII annor(um) LXXI / h(ic) s(itus) e(st)","Lucius Oppius Luci filius Sergia Signinus domo Constantia veteranus legionis VII annorum LXXI hic situs est","epitaph","NULL","Dalmatia","Dalmatia","Hardomilje / Bigeste","Bigeste","Ljubuški","milites, tria nomina, viri",43.1818,17.5271
"169",1113,469074,"EDCS-31900309","HD056460",1,100,"Vanaius Venio [3] / domo Bodion[t(icus) e]q(ues) coh(ortis) / Alp(inorum) an(norum) LIIII [sti]p(endiorum) XXV / h(ic) s(itus) e(st) Valeri[an]a et / Marcella [3] p(osuerunt)","Vanaius Venio[n?]t(i?) fi(lius) / domo Bodion[t(icus)? e]q(ues) coh(ortis) / III Alp(inorum) an(norum) LIIII stip(endiorum) XXV / h(ic) s(itus) e(st) Valeria et / Marcella p(osuerunt)","Vanaius Venionti filius domo Bodionticus eques cohortis III Alpinorum annorum LIIII stipendiorum XXV hic situs est Valeria et Marcella posuerunt","epitaph","NULL","Dalmatia","Dalmatia","Humac / Bigeste","Bigeste","Ljubuški","milites, mulieres, tria nomina, viri",43.1818,17.5271
"170",1119,469080,"EDCS-10100861","HD034234",1,100,"Q(uintus) Pius L(uci) [f(ilius)] / Ser(gia) Signinus do/mo Con(s)tan(ti)a vet(eranus) / leg(ionis) VII annor(um) LXXI / h(ic) s(itus) e(st)","L(ucius) Oppius L(uci) [f(ilius)] Ser(gia) Segninus domo Conana vet(eranus) leg(ionis) VII annor(um) LXX","Lucius Oppius Luci filius Sergia Segninus domo Conana veteranus legionis VII annorum LXX","epitaph","NULL","Dalmatia","Dalmatia","Humac / Bigeste","Bigeste","Ljubuški","milites, tria nomina, viri",43.1818,17.5271
"171",1183,469150,"EDCS-30301399","HD061475",1,100,"Iovi O(ptimo) M(aximo) / T(itus) Fufisius sig(nifer?) / v(otum) s(olvit) l(ibens) m(erito)","Iovi Op(timo) M(aximo) / T(itus) Fufisius sig(nifer) / v(otum) s(olvit) l(ibens) m(erito)","Iovi Optimo Maximo Titus Fufisius signifer votum solvit libens merito","votive inscription","altar","Dalmatia","Dalmatia","Ivosevci / Burnum","Burnum","Kistanje","milites, praenomen et nomen, viri",44.0317,15.9936
"172",1206,469173,"EDCS-32700569","HD061335",1,100,"] Caesius / [3]cla Secu/[ndu]s I(u)vav(o) mil(es) / [leg(ionis) 3 |(centuria)] Q(uinti) Liga/[ri","[---] Caesius / [---]cla Secu/[ndu]s Iu(v)av(o) mil(es) / [---] O(?)I(?)I(?)C(?)A / [---] / [------?","Caesius cla Secundus Iuvavo miles OIICA","epitaph","stele","Dalmatia","Dalmatia","Ivosevci / Burnum","Burnum","Kistanje","milites, tria nomina, viri",44.0317,15.9936
"173",1245,469212,"EDCS-10101842","HD035398",1,100,"]io P(ubli) / [f(ilio) 3]sso do/[mo(?) 3 s]ignif(er) / [3] stip(endiorum) XXIII / [3]ola / [3]io / [","------?] / [---]io P(ubli)(?) / [f(ilio) ---]sso do/[mo? --- s]ignif(er) / [---] stip(endiorum) XXIII / [---]ola / [---]o / [------","io Publi filio sso domo signifer stipendiorum XXIII ola o","epitaph","stele","Dalmatia","Dalmatia","Ivosevci / Burnum","Burnum","Kistanje","milites, tria nomina, viri",44.0317,15.9936
"174",1247,469214,"EDCS-10101844","HD035402",1,100,"C(aius) Vatern(ius) / C(ai) f(ilius) Lem(onia) / Aprio Bon(onia) / stipe(ndiorum) XIX / h(eres) f(aciendum) c(uravit)","C(aius) Vatern(ius) / C(ai) f(ilius) Lem(onia) / Aprio Bon(onia) / stip&lt;e=F&gt;(ndiorum) XIX / h(eres) f(aciendum) c(uravit) ","Caius Vaternius Cai filius Lemonia Aprio Bononia stip lt e gt ndiorum XIX heres faciendum curavit","epitaph","stele","Dalmatia","Dalmatia","Ivosevci / Burnum","Burnum","Kistanje","milites, tria nomina, viri",44.0317,15.9936
"175",1576,469557,"EDCS-28400381","HD051046",1,100,"L(ucius) Trebius Pau/lus vetera/nus leg(ionis) VIII / Aug(ustae) t(estamento) f(ieri) i(ussit)","L(ucius) Trebius Pau/lus vetera/nus leg(ionis) VIII / Aug(ustae) t(estamento) f(ieri) i(ussit)","Lucius Trebius Paulus veteranus legionis VIII Augustae testamento fieri iussit","epitaph","NULL","Dalmatia","Dalmatia","Krk, Otok / Curictae","Fulfinum","Omišalj","milites, tria nomina, viri",45.204,14.5441
"176",1616,469598,"EDCS-28400307","HD060591",1,100,"] / Maxi[mus] / miles le[g(ionis)] / VIII Au[g(ustae)] / mil(itavit) a[nnos","------] / Maxi[mus] / miles le[g(ionis)] / VIII Au[g(ustae)] / mil(itavit) a[nn(os)] / [------","Maximus miles legionis VIII Augustae militavit annos","epitaph","NULL","Dalmatia","Dalmatia","Labin / Alvona","Albona","Labin","milites, viri",45.0949,14.1232
