"","X","LIST.ID","EDCS.ID","EDH.ID","not_before","not_after","inscription","transcription","clean_text_interpretive_word","type_of_inscription_clean","type_of_inscription_auto","type_of_monument_clean","province","province_label_clean","place","findspot_ancient_clean","findspot_modern_clean","status_notation","Latitude","Longitude","count"
"414",487,468433,"EDCS-32201032","HD052642",201,300,"S(oli) I(nvicto) M(ithrae) / V<e=F>tur(ius) / Lucius / v(otum) s(olvit)","S(oli) I(nvicto) M(ithrae) / V&lt;e=F&gt;tur[i(us)] / Lucius / v(otum) s(olvit) ","Soli Invicto Mithrae V lt e gt turius Lucius votum solvit","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Crikvenica / Ad Turres",NA,"Konjic","tria nomina, viri",45.1737049,14.6927906,1
"415",488,468434,"EDCS-32201033","HD058574",101,300,"Satur]nin(a)e(?) / [3]SI T / [3]TI / [","[---]nin(a)e(?) / [---]SIT / [---]TI / [------","ninae SIT TI","epitaph","epitaph","altar","Dalmatia","Dalmatia","Crikvenica / Ad Turres",NA,"Doboj","mulieres",45.1737049,14.6927906,1
"416",491,468437,"EDCS-51800137","HD067905",151,300,"Silvano / Conserv(atori) / Aug(usto) sac(rum) / Ael(ius) [","Silvano / Conserv(atori) / Aug(usto) sac(rum) / Ael(i--) [---] / [------","Silvano Conservatori Augusto sacrum Aeli","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Crvenice / Delminium","Delminium","Tomislavgrad","viri",43.7183,17.2302,1
"417",492,468438,"EDCS-31900100","HD058965",1,300,"Ae]mil(ia?) Marcellina / [3 muni]cipii Novensiu(m) MII[","------ Ae?]mil(ia?) Marcellina [---?] / [---? muni]cipii Novensiu(m) MII[------","Aemilia Marcellina municipii Novensium MII",NA,NA,"tabula","Dalmatia","Dalmatia","Crvenice / Delminium","Delminium","Tomislavgrad","mulieres, tria nomina",43.7183,17.2302,1
"418",493,468439,"EDCS-10000796","HD034268",117,170,"I(ovi) O(ptimo) M(aximo) / P(ublius) Ael(ius) Quin(tus) / v(otum) s(olvit) l(ibens) m(erito)","[I(ovi)] O(ptimo) M(aximo) / P(ublius)(?) Ael(ius) Quin(tus) / v(otum) s(olvit) l(ibens) m(erito)","Iovi Optimo Maximo Publius Aelius Quintus votum solvit libens merito","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Crvenice / Delminium","Delminium","Tomislavgrad","tria nomina, viri",43.7183,17.2302,1
"419",494,468440,"EDCS-06100487","HD018342",101,200,"[Si]lvano / [3] / L(ucius) Titi[us 3]/nus |(centurio) c(ohortis) [1] / mil(iariae) l(ibens) p(osuit)","[Si]lvano / [------] / L(ucius) Titi[us ---]/nus |(centurio) c[oh(ortis) I] / mil(iariae) l(ibens) p(osuit)","Silvano Lucius Titius nus centurio cohortis I miliariae libens posuit","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Crvica","Municipium Malvesiatium","Bajina Bašta","milites, tria nomina, viri",43.9667,19.5333,1
"420",496,468442,"EDCS-30200177","HD061909",1,600,"OB[3] / NT[ // ]T / [6] / fil(i) [","[---]T / [------] / fil(i-) [---]","T fili",NA,NA,NA,"Dalmatia","Dalmatia","Cvitina / Cetina",NA,"Civljane",NA,43.5974814,17.8331576,1
"421",497,468443,"EDCS-31900015","HD033139",201,250,"[D(is)] M(anibus) / [3]avi / [","[---]M / [---]AVI / [------","M AVI",NA,NA,NA,"Dalmatia","Dalmatia","Dabravine / Dabravina / Breza",NA,"Vareš","viri",44.0548199,18.2976998,1
"422",498,468445,"EDCS-28300095","HD042468",151,200,"[D(is)] M(anibus) s(acrum) / [A]el(ius) Maximus et / Ael(ia) Tatta p(arentes) / Ael(iae) Marcellae / f(iliae) def(unctae) an(norum) XX / vivi sepulcr(um) / fecer(unt) et sib/i et suis","[D(is)] M(anibus) s(acrum) / [A]el(ius) Maximus / et Ael(ia) Tatta p(arentes) / Ael(iae) Marcellae / f(iliae) def(unctae) an(norum) XX / vivi sepulcr(um) / fecerunt et sibi / et suis","Dis Manibus sacrum Aelius Maximus et Aelia Tatta parentes Aeliae Marcellae filiae defunctae annorum XX vivi sepulcrum fecerunt et sibi et suis","epitaph","epitaph","altar","Dalmatia","Dalmatia","Dabrica",NA,"Nevesinje","mulieres, tria nomina, viri",43.1425604,18.0012121,1
"423",499,468446,"EDCS-59500034","HD072473",1,300,"I(ovi) O(ptimo) M(aximo) / Varro / FVCT","I(ovi) O(ptimo) M(aximo) / Varro / F(?)VCT(?)","Iovi Optimo Maximo Varro FVCT","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Danilo / Rider","Rider","Šibenik","viri",43.7034,16.0486,1
"424",500,468447,"EDCS-59500035","HD072474",101,300,"S(ilvano) v(otum) s(olvit) / Q() P()","S(ilvano) V(iatori?) s(acrum) / Q(---) P(---)","Silvano Viatori sacrum Q P","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Danilo / Rider","Rider","Šibenik","tria nomina",43.7034,16.0486,1
"425",501,468448,"EDCS-64100467","HD072535",151,230,"Larciae / Amarul(l)ini / ann(orum) LXXX / et fil(i)ae Gentil(l)ae / ann(orum) XXXX / fili(i) feceru(n)t / matri su<ae=I> / car/is(s)im(a)e et s<o=E>rori","Larciae / Amarul(l)ini(!) / ann(orum) LXXX / et fil(i)ae Gentil(l)ae / ann(orum) XXXX / fili(i) feceru(n)t / matri sui(!) car/is(s)im(a)e et serori(!)","Larciae Amarullini annorum LXXX et filiae Gentillae annorum XXXX filii fecerunt matri sui carissimae et serori","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Danilo / Rider","Rider","Šibenik","mulieres, nomen singulare, tria nomina",43.7034,16.0486,1
"426",502,468449,"EDCS-72900250","HD072492",171,300,"S(ilvano) D(omestico) s(acrum) / T(itus) Aur(elius) Das(ius?) / l(ibens) v(otum) s(olvit)","S(ilvano) D(omestico) s(acrum) / T(itus) Aur(elius) Das(as?) / l(ibens) v(otum) s(olvit)","Silvano Domestico sacrum Titus Aurelius Dasas libens votum solvit","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Danilo / Rider","Rider","Šibenik","tria nomina, viri",43.7034,16.0486,1
"427",503,468450,"EDCS-72900251","HD072493",1,300,"Silvano / Domestico / [3]DI / [","Silvano / Domestico / [---]DI(?) / [------","Silvano Domestico DI","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Danilo / Rider","Rider","Šibenik",NA,43.7034,16.0486,1
"428",504,468451,"EDCS-72900252","HD072495",101,300,"]OT / [3]O / [","------] [---]OT / [---]O / [------","OT O",NA,NA,"relief","Dalmatia","Dalmatia","Danilo / Rider","Rider","Šibenik",NA,43.7034,16.0486,1
"429",505,468452,"EDCS-72900249","HD072482",201,300,"S(ilvano) A(ugusto) s(acrum) / [3] Va/[l]erius / po(suit)","S(ilvano) A(ugusto) s(acrum) / [--] Va/[l]erius / po(suit)","Silvano Augusto sacrum Valerius posuit","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Danilo / Rider","Rider","Šibenik","viri",43.7034,16.0486,1
"430",506,468453,"EDCS-09400592","HD010873",71,150,"Verzo Balierius / Plati f(ilius) dec(urio) v(ivus) f(ecit) / sibi et Platori / Balierio Pla/ti f(ilio) dec(urioni) fratri / et Sextoni ma/tri suae defun/ctis","Verzo Balierius / Plati f(ilius) dec(urio) v(ivus) f(ecit) / sibi et Platori / Balierio Pla/ti f(ilio) dec(urioni) fratri / et Sextoni ma/tri suae defun/ctis","Verzo Balierius Plati filius decurio vivus fecit sibi et Platori Balierio Plati filio decurioni fratri et Sextoni matri suae defunctis","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Danilo Gornje / Rider","Rider","Šibenik","mulieres, nomen singulare, ordo decurionum, tria nomina, viri",43.7034,16.0486,1
"431",507,468454,"EDCS-51400014","HD065013",131,200,"Baet]asiorum trib(uno) / [mil(itum) 3 m]arito karissimo / [3] fecit","[---]I(?)siorum trib(uno) / [mil(itum) --- m]arito karissimo / [---] fecit","Isiorum tribuno militum marito karissimo fecit","epitaph","epitaph","urn","Dalmatia","Dalmatia","Danilo Gornje / Rider","Rider","Šibenik","milites, ordo equester, ordo senatorius, viri",43.7034,16.0486,1
"432",510,468457,"EDCS-28300096","HD062410",1,150,"I(ovi) O(ptimo) M(aximo) / C(aius) Arrius / Agaeviv[3] / fec(it)","I(ovi) O(ptimo) M(aximo) / C(aius) Arrius / Agaeviv[us](?) / fec(it)","Iovi Optimo Maximo Caius Arrius Agaevivus fecit","votive inscription","votive inscription",NA,"Dalmatia","Dalmatia","Danilo Gornje / Rider","Rider","Šibenik","tria nomina, viri",43.7034,16.0486,1
"433",511,468458,"EDCS-28300097","HD062408",1,150,"I(ovi) O(ptimo) M(aximo) / sac(rum) / Iettus / Dasantis","I(ovi) O(ptimo) M(aximo) / sac(rum) / Iettus / Dasantis","Iovi Optimo Maximo sacrum Iettus Dasantis","votive inscription","votive inscription",NA,"Dalmatia","Dalmatia","Danilo Gornje / Rider","Rider","Šibenik","nomen singulare, viri",43.7034,16.0486,1
"434",512,468459,"EDCS-28300098","HD062407",1,150,"Maxima [T]uri / N<y=I>mphis","Maxima Turi / Nymphis","Maxima Turi Nymphis","votive inscription","votive inscription",NA,"Dalmatia","Dalmatia","Danilo Gornje / Rider","Rider","Šibenik","mulieres, nomen singulare, viri",43.7034,16.0486,1
"435",513,468460,"EDCS-28300099","HD062406",116,198,"Veneri / Victrici / Part(h)icae / Aug(usti) sac(rum) / in memoriam / Antoniae / Dec(imi) fil(iae) Paulae / Dec(imus) Antonius / Proculus decur(io) / Salon(ae) et Coponia / parentes / l(ocus) d(atus) d(ecreto) d(ecurionum)","Veneri / Victrici / Part(h)icae / Aug(ustae) sac(rum) / in memoriam / Antoniae / Dec(imi) f(iliae) Paulae / Dec(imus) Antonius / Proculus decur(io) / Salon(ae) et Coponia / parentes / l(ocus) d(atus) d(ecreto) d(ecurionum)","Veneri Victrici Parthicae Augustae sacrum in memoriam Antoniae Decimi filiae Paulae Decimus Antonius Proculus decurio Salonae et Coponia parentes locus datus decreto decurionum","votive inscription","votive inscription",NA,"Dalmatia","Dalmatia","Danilo Gornje / Rider","Rider","Šibenik","mulieres, nomen singulare, ordo decurionum, tria nomina, viri",43.7034,16.0486,1
"436",515,468462,"EDCS-28300101","HD062405",42,150,"Q(uinto) Petro/nio Vale/nti militiav(it) / leg(ione) VII <C=G>(laudia) P(ia) F(ideli) / h(ic) s(itus) e(st)","Q(uinto) Petro/nio Vale/nti milit{i}av(it) / leg(ione) VII &lt;C=G&gt;(laudia) p(ia) f(ideli) / h(ic) s(itus) e(st) ","Quinto Petronio Valenti militiavit legione VII lt C gt laudia pia fideli hic situs est","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Danilo Gornje / Rider","Rider","Šibenik","milites, tria nomina, viri",43.7034,16.0486,1
"437",516,468463,"EDCS-28300102","HD062404",1,150,"Pantoni La/vinciae Pl/atoris f(iliae) / Apludi Stati/ci dec(urionis) uxo/r h(ic) e(st) s(itus) an(norum) / XLV","Pantoni La/vinciae Pl/atoris f(iliae) / Apludi Stati/ci dec(urionis) uxo/r(i) h(ic) e(st) s(ita) an(norum) / XLV","Pantoni Lavinciae Platoris filiae Apludi Statici decurionis uxori hic est sita annorum XLV","epitaph","epitaph","stele","Dalmatia","Dalmatia","Danilo Gornje / Rider","Rider","Šibenik","mulieres, nomen singulare, ordo decurionum, tria nomina, viri",43.7034,16.0486,1
"438",517,468464,"EDCS-10000804","HD034275",131,200,"D(is) M(anibus) / Q(uinto) Rutilio / Q(uinti) f(ilio) Titiano / IIvir(o) q(uin)q(uennali) / et Q(uinto) Rutilio / Q(uinti) f(ilio) Proculo / IIvir(o) q(uin)q(uennali) / filio / eius / principi mu/nicipi(i) Ri/ditarum","D(is) M(anibus) / Q(uinto) Rutili[o] / Q(uinti) f(ilio) Titian[o] / IIvir(o) q(uin)[q(uennali)] / et / Q(uinto) Ruti[lio] / Q(uinti) f(ilio) Proc[ulo] / IIvir(o) q(uin)[q(ennali)] / filio / eiu[s] / principi m[u]/nicipi R[i]/ditarum","Dis Manibus Quinto Rutilio Quinti filio Titiano II viro quinquennali et Quinto Rutilio Quinti filio Proculo II viro quinqennali filio eius principi municipi Riditarum","epitaph","epitaph","altar","Dalmatia","Dalmatia","Danilo Gornje / Rider","Rider","Šibenik","ordo decurionum, tria nomina, viri",43.7034,16.0486,1
"439",518,468465,"EDCS-28300104","HD062403",71,150,"]N[3]OI[3] / [3]nobaro / Tizio dec(urioni) pa/tri suo fe(cit) / [bene] merito","------](?) / [---]N[-]OI[---] / [Sc]enobaro / Tizio dec(urioni) pa/tri suo fe(cit) / [bene] merito","N OI Scenobaro Tizio decurioni patri suo fecit bene merito","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Danilo Gornje / Rider","Rider","Šibenik","ordo decurionum, tria nomina, viri",43.7034,16.0486,1
"440",519,468466,"EDCS-28300105","HD062402",51,100,"] / principi / D<a=E>lmatarum / ann(orum) XXII / Claudia Tib(eri) fil(ia) / [","------] / principi / Delmatarum / ann(orum) XXII / Claudia Tib(eri) fil(ia) / [------","principi Delmatarum annorum XXII Claudia Tiberi filia","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Danilo Gornje / Rider","Rider","Šibenik","mulieres, ordo decurionum, viri",43.7034,16.0486,1
"441",520,468467,"EDCS-28300106","HD062401",151,300,"D(is) M(anibus) / Ael(iae) Feli/cul(a)e et M/alc(h)ioni / fil(io) Iul(ius) Co/smus / b(ene) m(erenti)","D(is) M(anibus) / Ael(iis) Feli/cul(a)e et M/alcioni / fil(iis) Iul(ius) Co/smus / b(ene) m(erenti)","Dis Manibus Aeliis Feliculae et Malcioni filiis Iulius Cosmus bene merenti","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Danilo Gornje / Rider","Rider","Šibenik","mulieres, nomen singulare, tria nomina, viri",43.7034,16.0486,1
"442",521,468468,"EDCS-28300107","HD062399",1,150,"Aplis Le/dietis Si/ni f(ilius) an(n)/o(rum) VIII","Aplis Le/dietis Si/ni f(ilius) an(n)/o(rum) VIII","Aplis Ledietis Sini filius annorum VIII","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Danilo Gornje / Rider","Rider","Šibenik","nomen singulare, tria nomina, viri",43.7034,16.0486,1
"443",522,468469,"EDCS-28300108","HD062398",1,150,"Aplo Dar/mo Catu/ri f(ilius) ann(orum) / XXV / h(ic) s(itus) e(st)","Aplo Dar/moca Tu/ri f(ilia) ann(orum) / XXV / h(ic) s(ita) e(st)","Aplo Darmoca Turi filia annorum XXV hic sita est","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Danilo Gornje / Rider","Rider","Šibenik","nomen singulare, tria nomina, viri",43.7034,16.0486,1
"444",523,468470,"EDCS-28300109","HD062396",171,300,"Aurelia T/rita N Cu/ntini Mil/eno Arp/pa","Aurelia T/rita N CV/NTINI MIL / ENO ARP / PA","Aurelia Trita N CVNTINI MIL ENO ARP PA","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Danilo Gornje / Rider","Rider","Šibenik","mulieres, tria nomina, viri",43.7034,16.0486,1
"445",524,468471,"EDCS-28300110","HD014936",1,150,"] / Baezo / Crusu La/via Lavi / f(ilia) an(norum) LXVI / [","Baezo / Cursula/via Lavi / f(ilia) an(norum) LXV / [------","Baezo Cursulavia Lavi filia annorum LXV","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Danilo Gornje / Rider","Rider","Šibenik","mulieres, nomen singulare, tria nomina, viri",43.7034,16.0486,1
"446",525,468472,"EDCS-28300111","HD062395",1,200,"] / Bizo[3] / v(ivus?) f(ecit?) [","------] / Bizo [---] / v(iv-?) f(ec---?) [---]","Bizo viv fec","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Danilo Gornje / Rider","Rider","Šibenik",NA,43.7034,16.0486,1
"447",526,468473,"EDCS-10000814","HD034282",151,300,"D(is) M(anibus) / Pontia/n[o al]/umn[o] / [1] an(norum) II / m(ensium) III Tri/bon(ius) p(ater?)","D(is) M(anibus) / Fortu/nato a/lumn/o an(norum) II / m(ensium) III Tre/bon(i-) p(osuit)","Dis Manibus Fortunato alumno annorum II mensium III Treboni posuit","epitaph","epitaph","stele","Dalmatia","Dalmatia","Danilo Gornje / Rider","Rider","Šibenik","nomen singulare, servi/servae, viri",43.7034,16.0486,1
"448",527,468474,"EDCS-28300113","HD062394",151,200,"Neriae / Helpidi / Eutychus / coniugi / b(ene) m(erenti)","Neriae / Helpidi / Eutychus / coniugi / b(ene) m(erenti)","Neriae Helpidi Eutychus coniugi bene merenti","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Danilo Gornje / Rider","Rider","Šibenik","mulieres, nomen singulare, tria nomina, viri",43.7034,16.0486,1
"449",528,468475,"EDCS-28300114","HD062393",101,171,"D(is) M(anibus) / Nomedito / Benni po/sui[t] viva / hic [3] d(e)f(uncto?) / M[3] dat","D(is) M(anibus) / Nomedito / Benni po/sui[t] viva / hic [-](?) d(e?)f(uncto?) / MA(?)[--] dat","Dis Manibus Nomedito Benni posuit viva hic defuncto MA dat","epitaph","epitaph","urn","Dalmatia","Dalmatia","Danilo Gornje / Rider","Rider","Šibenik","mulieres, nomen singulare, viri",43.7034,16.0486,1
"450",529,468476,"EDCS-28300115","HD057796",1,300,"Panto / Madoci / f(ilia) viva f/ecit sibi / et Postu/m(a)e f(iliae) an(n)o(rum) II","Panto Madoci f(ili--)","Panto Madoci fili",NA,NA,NA,"Dalmatia","Dalmatia","Danilo Gornje / Rider","Rider","Šibenik","mulieres, nomen singulare, viri",43.7034,16.0486,1
"451",530,468477,"EDCS-28300116","HD061864",1,150,"Pladomen/us Seraturi / f(ilius) an(n)o(rum) LXX[3] / h(ic) s(itus) e(st) ICII[","Pladomen/us Sera Turi / f(ilius) an(n)o(rum) LXX[-]V(?) / h(ic)(?) s(itus)(?) e(st)(?)","Pladomenus Sera Turi filius annorum LXX V hic situs est","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Danilo Gornje / Rider","Rider","Šibenik","nomen singulare, viri",43.7034,16.0486,1
"452",531,468478,"EDCS-28300117","HD061865",1,150,"Platino / Platoris / Tizi / filia / v(iva) f(ecit) s(ibi)","Platino / Platoris / Tizi filia / v(iva) f(ecit) s(ibi)","Platino Platoris Tizi filia viva fecit sibi","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Danilo Gornje / Rider","Rider","Šibenik","mulieres, nomen singulare, tria nomina, viri",43.7034,16.0486,1
"453",532,468479,"EDCS-28300118","HD061866",151,300,"[3]cis / viva et Qua() / et Quint(a)e fili/abus(!) defu/nctis","[---]cis / viva et Qua(rtae?) / et Quint(a)e fili/abus defu/nctis","cis viva et Quartae et Quintae filiabus defunctis","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Danilo Gornje / Rider","Rider","Šibenik","mulieres",43.7034,16.0486,1
"454",533,468480,"EDCS-28300119","HD061867",1,150,"Sextus Stati/nius Aplinis / f(ilius) ann(orum) LXXX h(ic) s(itus) e(st)","Sextus Stati/nius Aplinis / f(ilius) anno(rum) LXX h(ic) s(itus) e(st)","Sextus Statinius Aplinis filius annorum LXX hic situs est","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Danilo Gornje / Rider","Rider","Šibenik","nomen singulare, praenomen et nomen, viri",43.7034,16.0486,1
"455",534,468481,"EDCS-28300120","HD061662",201,300,"D(is) M(anibus) / Tertius Aeg() et / Messilla fili(a)e / Ianuari(a)e infe/licissim(a)e posu/erunt ann(orum) p(lus) m(inus) / II","[---]VGAEG(?) et / [---]lea fili(a)e / [---]ri(a)e infe/[licis]sim(a)e posu/[eru]nt an(orum) p(lus) m(inus) / II","VGAEG et lea filiae riae infelicissimae posuerunt anorum plus minus II","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Danilo Gornje / Rider","Rider","Šibenik","mulieres, nomen singulare, tria nomina, viri",43.7034,16.0486,1
"456",535,468482,"EDCS-28300121","HD061869",1,150,"Tritanoni / Lavi f(iliae) / an(norum) LX et / Aploni Tri/tanonis an(norum) / XII Tritano Aca/li matri et fili/ae fecit","Tritanoni / Lavi f(iliae) / an(norum) LX et / Aploni Tri/tanonis an(norum) / XII Tritano Aca/li matri et fili/ae fecit","Tritanoni Lavi filiae annorum LX et Aploni Tritanonis annorum XII Tritano Acali matri et filiae fecit","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Danilo Gornje / Rider","Rider","Šibenik","mulieres, nomen singulare, viri",43.7034,16.0486,1
"457",536,468483,"EDCS-28300122","HD061870",1,150,"[3]triti f(ilii) / [3]I LX[3] / [3]IV[3] / [3]N[","[---] Triti f(ili-) / [---]I LX[---] / [---]IV[---] / [---]N[---] / [------","Triti fili I LX IV N","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Danilo Gornje / Rider","Rider","Šibenik","viri",43.7034,16.0486,1
"458",537,468484,"EDCS-28300123","HD061871",1,150,"Turo Ph/[3] O[3]V / [","Turo Ph/[---]O(?)O(?)[-]V[-] / [------","Turo Ph OO V","epitaph","epitaph","urn","Dalmatia","Dalmatia","Danilo Gornje / Rider","Rider","Šibenik",NA,43.7034,16.0486,1
"459",538,468485,"EDCS-28300124","HD061872",1,150,"Turo Statico / Aplinis f(ilio) / ann(orum) XXI / h(ic) s(itus) e(st)","Turo Statica / Aplinis f(ilia) / an(norum) XXI / &lt;h=II&gt;(ic) s(ita) e(st) ","Turo Statica Aplinis filia annorum XXI lt hI gt ic sita est","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Danilo Gornje / Rider","Rider","Šibenik","nomen singulare, tria nomina, viri",43.7034,16.0486,1
"460",539,468486,"EDCS-28300125","HD033214",1,150,"Vendo / Tritaneri/a Pinsi f(ilia) / ann(orum) XXX / h(ic) s(ita) e(st)","Vendo / Tritaneri/a Pinsi f(ilia) / ann(orum) XXX / h(ic) s(ita) e(st)","Vendo Tritaneria Pinsi filia annorum XXX hic sita est","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Danilo Gornje / Rider","Rider","Šibenik","mulieres, nomen singulare, tria nomina, viri",43.7034,16.0486,1
"461",540,468487,"EDCS-28300126","HD061873",1,150,"Vendo Tuda/nia Pladome/ni f(ilia) annorum / XXI h(ic) s(itus) est","Vendo Tuda/nia Pladome/ni f(ilia) annorum / XXI h(ic) s(ita) est","Vendo Tudania Pladomeni filia annorum XXI hic sita est","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Danilo Gornje / Rider","Rider","Šibenik","mulieres, tria nomina, viri",43.7034,16.0486,1
"462",541,468488,"EDCS-28300127","HD061874",151,300,"CICDETDMRTTARO/R sibi et compar(i) / et heredibus suis V / V S v(ivus) p(osuit) / et [T]ertullin(a)e nep{o}t/<i=T>(a)e annorum X<I=E>I m(ensium) II","CICDETDMRIIARO / R sibi et compar(i) / et heredibus suis v(ivis?) / v(ivus?) s(ibi?) v(ivus?) p(osuit?) / et Tertullin(a)e nepot/i(a)e annorum XII m(ensium) II","CICDETDMRIIARO R sibi et compari et heredibus suis vivis vivus sibi vivus posuit et Tertullinae nepotiae annorum XII mensium II","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Danilo Gornje / Rider","Rider","Šibenik","mulieres, viri",43.7034,16.0486,1
"463",542,468489,"EDCS-28300128","HD061875",201,300,"Infelicissimo infan/ti Cor(nelio) Urso qui vixit / an(nos) II men(ses) II dies XX / Birrius Fortunius / et Iul(ia) Firmi[n]a filio in/comparabili","Infelicissimo infan/ti Cor(nelio) Urso qui vixit / an(nos) II men(ses) II dies XX / Birrius [For]tunius / et Iul(ia) Fi[rmin]a [fil]io in/comp[arabili]","Infelicissimo infanti Cornelio Urso qui vixit annos II menses II dies XX Birrius Fortunius et Iulia Firmina filio incomparabili","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Danilo Gornje / Rider","Rider","Šibenik","mulieres, tria nomina, viri",43.7034,16.0486,1
